,dep,title,author,published_date,degree,as.character.main_df.urls..i...
384,生命医科学研究科,The novel mechanism of cell death induced by 24(S)-hydroxycholesterol,"Vo, Diep-Khanh Ho",2016-03-22,博士(理学),https://doors.doshisha.ac.jp/duar/repository/ir/23056/?opkey=R155258584804840&idx=14
385,生命医科学研究科,二価ルテニウム錯体RuCl2(xantphos)(L)の合成と不飽和炭化水素の変換反応における触媒能力に関する研究,"東, 翔子",2015-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17598/?opkey=R155258584804840&idx=15
386,生命医科学研究科,意思決定のための設計空間探査と設計モード解析に関する研究,"日和, 悟",2015-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17599/?opkey=R155258584804840&idx=16
387,生命医科学研究科,可積分系と楕円・超楕円関数に対する古典代数解析的研究,"松島, 正知",2015-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17600/?opkey=R155258584804840&idx=17
388,生命医科学研究科,生体吸収性医療機器の臨床応用に向けた基礎研究,"高森, 秀樹",2015-03-22,博士(理学),https://doors.doshisha.ac.jp/duar/repository/ir/17601/?opkey=R155258584804840&idx=18
389,生命医科学研究科,溶融塩電気化学プロセスによる緻密質炭素膜の形成,"湯川, 晃宏",2014-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17536/?opkey=R155258584804840&idx=19
390,生命医科学研究科,"Studies on ruthenium-catalyzed ""Borrowing Hydrogen""-based organic reactions","Putra, Anggi Eka",2014-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17537/?opkey=R155258584804840&idx=20
391,生命医科学研究科,転写因子Nrf1の活性制御機構とマクロファージにおける生理機能の解析,"森田, 智子",2014-03-22,博士(理学),https://doors.doshisha.ac.jp/duar/repository/ir/17538/?opkey=R155258584804840&idx=21
392,生命医科学研究科,Microstructural analysis of three-dimensional canal network in the rabbit lumbar vertebral endplate using high-resolution micro-computed tomography,"山口, 知紀",2014-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17539/?opkey=R155258584804840&idx=22
393,生命医科学研究科,A study on the biosonar of bats during natural hunting based on microphone-array measurement,"藤岡, 慧明",2013-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17471/?opkey=R155258584804840&idx=23
394,生命医科学研究科,ApoE欠損マウスの動脈硬化発症に対するラジカル捕捉とNrf2活性化の作用効果に関する研究,"澤田, 浩隆",2013-03-22,博士(理学),https://doors.doshisha.ac.jp/duar/repository/ir/17472/?opkey=R155258584804840&idx=24
395,生命医科学研究科,皮膚蛍光を用いた生体の糖化度のモニタリングに関する研究,"埜本, 慶太郎",2013-03-22,博士(理学),https://doors.doshisha.ac.jp/duar/repository/ir/17473/?opkey=R155258584804840&idx=25
396,生命医科学研究科,24S-hydroxycholesterol誘導性細胞死の分子メカニズムの解析,"山中, 一哲",2013-03-22,博士(理学),https://doors.doshisha.ac.jp/duar/repository/ir/17474/?opkey=R155258584804840&idx=26
397,生命医科学研究科,歩行中心の運動プログラム後の高濃度緑茶カテキン飲料摂取追加が中高齢者の脂質代謝指標に及ぼす影響,"宮崎, 亮",2012-03-22,博士(理学),https://doors.doshisha.ac.jp/duar/repository/ir/17397/?opkey=R155258584804840&idx=27
398,生命医科学研究科,Non-invasive assessment of arterial stiffness by pulse wave analysis : in vivo measurements and one-dimensional theoretical model,"齋藤, 雅史",2012-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17398/?opkey=R155258584804840&idx=28
399,生命医科学研究科,Influence of bone microstructure on ultrasonic wave propagation,"水野, 勝紀",2012-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17399/?opkey=R155258584804840&idx=29
400,生命医科学研究科,琵琶湖における水質環境の広域音響モニタリングに関する研究,"北村, 暁晴",2011-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17345/?opkey=R155258584804840&idx=30
401,生命医科学研究科,A study on neural mechanisms for integrating auditory information into motor control : functional MRI measurements of brain activities involved in a simplified auditory-motor task,"橘, 亮輔",2011-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17346/?opkey=R155258584804840&idx=31
402,生命医科学研究科,Three-scale structure analysis and thin film generation of a new biocompatible piezoelectric material MgSiO3,"黄, 輝心",2011-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17347/?opkey=R155258584804840&idx=32
403,生命医科学研究科,Study on the large area fabrication of in-plane oriented (1120) ZnO films and application of that films to liquid sensor,"川本, 貴之",2011-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17348/?opkey=R155258584804840&idx=33
404,生命医科学研究科,第10族遷移金属触媒を用いた炭素-炭素結合形成反応に関する研究,"山本, 哲也",2010-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17280/?opkey=R155258584804840&idx=34
405,生命医科学研究科,Study on Non-spherical Vibration of Bubbles and Interaction among Bubbles in Ultrasonic Field,"吉田, 憲司",2009-03-22,博士(工学),https://doors.doshisha.ac.jp/duar/repository/ir/17212/?opkey=R155258584804840&idx=35
406,社会学研究科,韓国「第3次痴呆管理総合計画」のセオリー評価 : 認知症高齢者の暮らしの改善に向けて,"李, 玲珠",2018-09-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/26361/?opkey=R155258589012906&idx=1
407,社会学研究科,社会福祉施設における人材育成システムの基礎的研究 : 児童養護施設における取り組みを通して,"岡本, 晴美",2018-09-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/26362/?opkey=R155258589012906&idx=2
408,社会学研究科,井上毅の教育思想史的研究 : 「国家富強」と「立憲主義的人権思想」としての教育思想,"柳田, 文男",2018-09-13,博士(教育文化学),https://doors.doshisha.ac.jp/duar/repository/ir/26358/?opkey=R155258589012906&idx=3
409,社会学研究科,日本と韓国における高齢者の自殺予防福祉モデル構築に関する基礎的研究,"孟, 浚鎬",2018-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/26122/?opkey=R155258589012906&idx=4
410,社会学研究科,実存主義ソーシャルワークにおける環境と適合することの意味 : D.Krillによる援助枠組みの分析をもとに,"田嶋, 英行",2018-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/26123/?opkey=R155258589012906&idx=5
411,社会学研究科,領土問題の現実構築における報道の役割 : 尖閣/釣魚諸島問題に関する日中両国間における新聞報道の比較研究,"丁, 偉偉",2018-03-20,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/26124/?opkey=R155258589012906&idx=6
412,社会学研究科,メディアが形成した近代奈良の表象 : 博覧会・遷都祭に関する新聞報道の分析を通して,"北廣, 麻貴",2018-03-01,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/26114/?opkey=R155258589012906&idx=7
413,社会学研究科,都心回帰時代における住民自治の再形成 : 京都都心部のマンション居住者と既存住民の関係性に着目して,"田中, 志敬",2018-03-01,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/26115/?opkey=R155258589012906&idx=8
414,社会学研究科,個別化する労使関係と企業別労働組合の対応,"三吉, 勉",2017-09-14,博士(産業関係学),https://doors.doshisha.ac.jp/duar/repository/ir/25759/?opkey=R155258589012906&idx=9
415,社会学研究科,韓国における親の離婚を経験した子どもの支援に関する基礎研究,"姜, 民護",2017-03-21,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/24779/?opkey=R155258589012906&idx=10
416,社会学研究科,効果的な高齢者虐待予防モデル構築に関する研究 : 高齢者福祉施設での虐待の連鎖を断ち切るために,"任, 貞美",2017-03-21,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/24780/?opkey=R155258589012906&idx=11
417,社会学研究科,「稼得とケアの調和モデル」の実現に向けて : 国際比較と移行経路,"田中, 弘美",2017-03-21,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/24781/?opkey=R155258589012906&idx=12
418,社会学研究科,地域福祉推進における生活課題解決に向けた実践方法論研究 : 社会的企業実践を手がかりに,"南, 友二郎",2017-03-21,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/24782/?opkey=R155258589012906&idx=13
419,社会学研究科,韓国におけるロールレタリング技法を活用した受刑者教育プログラムの開発及び効果に関する研究,"朴, 順龍",2017-03-21,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/24783/?opkey=R155258589012906&idx=14
420,社会学研究科,台湾の国際結婚家庭における母親の母語と文化の継承 : 2010年前後の変化を中心に,"黄, 琬茜",2017-03-21,博士(教育文化学),https://doors.doshisha.ac.jp/duar/repository/ir/24784/?opkey=R155258589012906&idx=15
421,社会学研究科,明治前期の京都における新聞発行史に関する研究 : 新聞紙の形態に着目して,"樋口, 摩彌",2017-03-02,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/24767/?opkey=R155258589012906&idx=16
422,社会学研究科,日本のゼミナール教育の発展過程と構造に関する研究,"西野, 毅朗",2016-09-24,博士(教育文化学),https://doors.doshisha.ac.jp/duar/repository/ir/23663/?opkey=R155258589012906&idx=17
423,社会学研究科,地域福祉計画策定における福祉コミュニティ意識の変化に関する考察 : 住民参加による新たな方法を探る,"李, 彦尚",2016-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/23018/?opkey=R155258589012906&idx=18
424,社会学研究科,大規模災害時における自治体間協力やNPO/NGOによる人的支援に対する被災自治体の受援力の研究 : 東日本大震災を対象として,"本莊, 雄一",2016-03-20,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/23019/?opkey=R155258589012906&idx=19
425,社会学研究科,非営利法人の経営管理 : 社会福祉法人・医療法人・学校法人を事例に,"綾, 高徳",2016-03-20,博士(産業関係学),https://doors.doshisha.ac.jp/duar/repository/ir/23020/?opkey=R155258589012906&idx=20
426,社会学研究科,地域福祉の開発実践と基盤のマネジメント : 社会福祉協議会の実践研究から,"藤井, 博志",2016-03-03,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/23010/?opkey=R155258589012906&idx=21
427,社会学研究科,アメリカのテレビドラマにおけるアジア系女性像 : 1970年代から2000年代の関係性の変遷を中心に,"俣野, 裕美",2016-03-03,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/23011/?opkey=R155258589012906&idx=22
428,社会学研究科,改正精神衛生法時代の地域精神保健医療ソーシャルワーク : 保健所における開拓型支援モデルの形成過程と推進要因,"加納, 光子",2015-09-26,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/22660/?opkey=R155258589012906&idx=23
429,社会学研究科,介護老人福祉施設の介護職員と利用者の間で展開される「ケア」についての研究 : ケアプロセスにおける互いの「成長」に着目して,"種橋, 征子",2015-03-31,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/22652/?opkey=R155258589012906&idx=24
430,社会学研究科,戴季陶における国民精神論の創出 : 「内なる近代化」への思想的道程,"朱, 虹",2015-03-20,博士(教育学),https://doors.doshisha.ac.jp/duar/repository/ir/17570/?opkey=R155258589012906&idx=25
431,社会学研究科,営利法人に対する保育政策に関する研究 : 保育サービスの実態の比較検討を通して,"石田, 慎二",2014-09-27,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17560/?opkey=R155258589012906&idx=26
432,社会学研究科,教育機会の階級・階層間不平等の研究 : 持続と変容のメカニズムに関する計量分析,"白川, 俊之",2014-03-31,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/17552/?opkey=R155258589012906&idx=27
433,社会学研究科,賀川豊彦の社会福祉実践・思想が韓国に及ぼした影響に関する研究,"李, 善惠",2014-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17509/?opkey=R155258589012906&idx=28
434,社会学研究科,中国農村地域における「村宅老所」サービスモデルの構築 : 日本の小規模多機能ケアを参考に,"郭, 芳",2014-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17510/?opkey=R155258589012906&idx=29
435,社会学研究科,ケアサービスの準市場 : 日本・韓国の事例を足がかりにして,"李, 宣英",2014-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17511/?opkey=R155258589012906&idx=30
436,社会学研究科,1970年代の「アイドル」文化装置としての雑誌『明星』,"田島, 悠来",2014-03-20,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17512/?opkey=R155258589012906&idx=31
437,社会学研究科,多文化共生の実現に貢献する異文化理解の教育方法に関する心理学的研究,"沼田, 潤",2014-03-20,博士(教育学),https://doors.doshisha.ac.jp/duar/repository/ir/17513/?opkey=R155258589012906&idx=32
438,社会学研究科,メディアの女性文化 : テレビドラマにおける女性表象とその社会的意義 : NHK朝の連続テレビ小説を例に,"黃, 馨儀",2014-03-20,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17546/?opkey=R155258589012906&idx=33
439,社会学研究科,地域包括ケア推進における特別養護老人ホームの役割 : 地域福祉実践を通した社会福祉法人施設としてのあり方を問う,"羅, 珉京",2014-03-06,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17500/?opkey=R155258589012906&idx=34
440,社会学研究科,現代日本の職業意識に関する社会学的研究 : 職業社会学的観点に基づく実証分析,"山本, 圭三",2014-03-06,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/17501/?opkey=R155258589012906&idx=35
441,社会学研究科,社会環境犯罪学の視点から見たソーシャルキャピタルによる地域の安全・安心 : 神戸市自治会・管理組合基礎調査3年分のデータをもとに,"松川, 杏寧",2014-03-06,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/17502/?opkey=R155258589012906&idx=36
442,社会学研究科,中国人若年層の社会移動とネットワークの研究 : 趣味による紐帯の形成を中心に,"巴, 芳",2013-09-20,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/17490/?opkey=R155258589012906&idx=37
443,社会学研究科,言論民主化運動から『ハンギョレ新聞』へ : 韓国ジャーナリズムの変動過程に関する一考察,"森, 類臣",2013-09-19,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17488/?opkey=R155258589012906&idx=38
444,社会学研究科,家族を自殺で亡くした遺族への情報提供と支援 : 続柄を考慮した語りの質的比較分析,"大倉, 高志",2013-03-31,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17482/?opkey=R155258589012906&idx=39
445,社会学研究科,評価と昇給との結合をめぐる教師たちの忌避情感の形成,"岩月, 真也",2013-03-31,博士(産業関係学),https://doors.doshisha.ac.jp/duar/repository/ir/17483/?opkey=R155258589012906&idx=40
446,社会学研究科,高齢者ショートステイにおけるレジデンシャル・ソーシャルワーク : 生活相談員の業務実態及び援助内容に着目して,"口村, 淳",2013-03-21,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17450/?opkey=R155258589012906&idx=41
447,社会学研究科,ソーシャルワークの焦点に関する基礎的研究 : 状況概念に着目して,"窄山, 太",2013-03-21,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17451/?opkey=R155258589012906&idx=42
448,社会学研究科,日中における中国四大名著のマンガ比較研究 : 「三国志」と「西遊記」を中心に,"陳, 曦子",2013-03-21,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17452/?opkey=R155258589012906&idx=43
449,社会学研究科,女性向け男性同性愛マンガの表現史 : 1970年から2000年まで,"西原, 麻里",2013-03-07,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17431/?opkey=R155258589012906&idx=44
450,社会学研究科,生産現場の人事管理と品質管理に関する国際比較研究 : 日米独の自動車企業を中心に,"齋藤, 毅",2012-09-20,博士(産業関係学),https://doors.doshisha.ac.jp/duar/repository/ir/17415/?opkey=R155258589012906&idx=45
451,社会学研究科,高齢者福祉施設生活相談員の職務体制の継続的サポートに関する研究,"井上, 祐子",2011-09-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17363/?opkey=R155258589012906&idx=46
452,社会学研究科,「自立生活」の思想的系譜 : 身体障害者運動に焦点をあてて,"廣野, 俊輔",2011-09-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17364/?opkey=R155258589012906&idx=47
453,社会学研究科,The sociology of people with special needs in times of disaster(PSND): assessing the special needs of PSND using person-in-environment model of vulnerability,"Comafay, Nicolle",2011-09-20,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/17365/?opkey=R155258589012906&idx=48
454,社会学研究科,Framing and agenda setting effects of Al Jazeera Arabic news channel: The effect of satellite news channels on Arab societies,"重信, メイ",2011-05-19,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17349/?opkey=R155258589012906&idx=49
455,社会学研究科,中等教育における公立校と私立校の進路分化に関する実証研究 : 学力と教育達成のねじれと高卒就職に注目して,"西丸, 良一",2011-03-31,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/17351/?opkey=R155258589012906&idx=50
456,社会学研究科,学校教育と不平等の日本的特徴に関する実証研究 : 社会階層と学校トラックの関連を中心に,"多喜, 弘文",2011-03-31,博士(社会学),https://doors.doshisha.ac.jp/duar/repository/ir/17352/?opkey=R155258589012906&idx=51
457,社会学研究科,「人としての承認」(personhood)をめぐって認知症高齢者の存在が問いかけるもの : 社会福祉実践におけるスピリチュアリティの意味,"市瀬, 晶子",2011-03-31,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17360/?opkey=R155258589012906&idx=52
458,社会学研究科,精神障害者への就労支援のための支援モデルと制度 : 効果的モデルの実施可能性を基準として,"山村, 律",2011-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17317/?opkey=R155258589012906&idx=53
459,社会学研究科,NPOの役割に関する日韓比較研究 : R.M.Kramerの所説を手がかりに、高齢者福祉分野を中心にして,"崔, 銀珠",2011-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17318/?opkey=R155258589012906&idx=54
460,社会学研究科,上海における高齢者福祉サービスシステムの構築 : 介護の社会化を図る地域包括ケアを中心に,"徐, 荣",2011-03-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17319/?opkey=R155258589012906&idx=55
461,社会学研究科,アディクション回復支援における治療共同体モデル構築 : 米国治療共同体Amityモデルを中心に,"引土, 絵未",2010-09-20,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17294/?opkey=R155258589012906&idx=56
462,社会学研究科,A comparative study on elderly care practice : Kyoto and Kathmandu,"Raikhola, Pushkar Singh",2010-09-16,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17292/?opkey=R155258589012906&idx=57
463,社会学研究科,アメリカにおける福祉国家の政策とコミュニティ・オーガナイジングの力動 : コミュニティ・オーガナイザーの役割分析を通して,"室田, 信一",2010-03-31,博士(社会福祉学),https://doors.doshisha.ac.jp/duar/repository/ir/17285/?opkey=R155258589012906&idx=58
464,社会学研究科,スウェーデンの賃金決定システム : 何が変わったのか?,"西村, 純",2010-03-31,博士(産業関係学),https://doors.doshisha.ac.jp/duar/repository/ir/17286/?opkey=R155258589012906&idx=59
465,社会学研究科,日本における新聞連載子ども漫画の戦前史,"徐, 園",2010-03-20,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17257/?opkey=R155258589012906&idx=60
466,社会学研究科,新聞論評漫画の社会的機能,"李, 其珍",2010-02-25,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17244/?opkey=R155258589012906&idx=61
467,社会学研究科,鉄道産業における労働組織と労使関係の変容 : 民営鉄道A社をめぐる競争構造と労使関係に関する事例研究,"井波, 洋",2009-03-20,博士(産業関係学),https://doors.doshisha.ac.jp/duar/repository/ir/17199/?opkey=R155258589012906&idx=62
468,社会学研究科,正規社員の転職と経路,"森山, 智彦",2009-03-20,博士(産業関係学),https://doors.doshisha.ac.jp/duar/repository/ir/17200/?opkey=R155258589012906&idx=63
469,社会学研究科,中国における賃金制度の変遷と労使関係の展開 : 国有企業改革から「社会主義市場経済」を考える,"窦, 少杰",2009-03-20,博士(産業関係学),https://doors.doshisha.ac.jp/duar/repository/ir/17201/?opkey=R155258589012906&idx=64
470,社会学研究科,Chinese Minority Press in Japan : A Contextual Study and Its Implications,"章, 力行",2008-3-20,博士(メディア学),https://doors.doshisha.ac.jp/duar/repository/ir/17142/?opkey=R155258589012906&idx=65
471,神学研究科,19世紀デンマークにおけるディアコニア思想 : ハラルド・スタインの場合,"森本, 典子",2018-09-13,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/26354/?opkey=R155258589800561&idx=1
472,神学研究科,戦時下日本YMCAの活動と末包敏夫 : 大陸事業を中心に,"遠藤, 浩",2018-09-13,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/26355/?opkey=R155258589800561&idx=2
473,神学研究科,「人間性」に関する一考察 : ハンス・キュングの宗教間対話を通して,"藤本, 憲正",2018-03-31,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/26350/?opkey=R155258589800561&idx=3
474,神学研究科,「シャリーアの目的」論の変遷 : 信教の自由をめぐって,"浜本, 一典",2017-09-20,博士(一神教研究),https://doors.doshisha.ac.jp/duar/repository/ir/26109/?opkey=R155258589800561&idx=4
475,神学研究科,ヒップホップの宗教的機能 : アフリカ系アメリカ人ヒップホップ世代の救済観,"山下, 壮起",2017-09-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/26110/?opkey=R155258589800561&idx=5
476,神学研究科,ヒエロニュムスの「ヘブライ的真理」の研究 : その聖書翻訳論と旧約引用理解とを手がかりに,"加藤, 哲平",2017-03-02,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/24766/?opkey=R155258589800561&idx=6
477,神学研究科,H・ソルドのシオニズム観と「ハダッサ」における展開 : アメリカ・ユダヤ人女性シオニストとしての「ユダヤ的伝統」の再解釈,"石黑(大岩根), 安里",2016-03-31,博士(一神教研究),https://doors.doshisha.ac.jp/duar/repository/ir/23655/?opkey=R155258589800561&idx=7
478,神学研究科,植民地朝鮮における日本基督教会に関する研究,"李, 元重",2016-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/23014/?opkey=R155258589800561&idx=8
479,神学研究科,近代日本キリスト教の平和思想とその継承問題に関する研究 : 内村鑑三と矢内原忠雄を中心に,"朴, 銀瑛",2016-03-03,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/23009/?opkey=R155258589800561&idx=9
480,神学研究科,カントにおける神学と哲学 : プロイセン宗教勅令との関係を巡って,"髙田, 太",2015-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17566/?opkey=R155258589800561&idx=10
481,神学研究科,初期ユダヤ教と原始キリスト教団における解釈と受容 : 「霊」と「天使」の概念の変遷を辿る,"大澤, 香",2015-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17567/?opkey=R155258589800561&idx=11
482,神学研究科,カール・バルトにおける神論研究 : 神の愛の秘義をめぐる考察,"稲山, 聖修",2014-09-18,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17553/?opkey=R155258589800561&idx=12
483,神学研究科,現代シリアにおけるイスラーム伝統についての研究 : アフマド・クフターローを事例として,"髙尾, 賢一郎",2014-09-18,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17554/?opkey=R155258589800561&idx=13
484,神学研究科,現代ユダヤ思想における神権政治をめぐる論争 : ブーバー、ヴァイレル、ラヴィツキーの理解を中心に,"平岡, 光太郎",2014-03-31,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17550/?opkey=R155258589800561&idx=14
485,神学研究科,1980年代以降のアジアにおける女性キリスト者の思想形成 : タイ北部を事例として,"藤原, 佐和子",2014-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17505/?opkey=R155258589800561&idx=15
486,神学研究科,備中高梁におけるキリスト教会の成立の研究,"八木橋, 康広",2013-09-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17498/?opkey=R155258589800561&idx=16
487,神学研究科,モルトマン神学における「神の国」理解,"関口, 佐和子",2013-09-19,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17484/?opkey=R155258589800561&idx=17
488,神学研究科,キリスト教の真理とその現代的普遍妥当性の問題について : E・ユンゲル研究における,"上原, 潔",2013-09-19,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17485/?opkey=R155258589800561&idx=18
489,神学研究科,新生のイスラエルを視た者 : 祭司エゼキエルと「再活性化運動」,"北村, 徹",2013-03-31,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17480/?opkey=R155258589800561&idx=19
490,神学研究科,アメリカ映画とキリスト教 : 110年の関係史に関する学際神学研究,"木谷, 佳楠",2012-09-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17411/?opkey=R155258589800561&idx=20
491,神学研究科,日本における宗教間対話と政教関係 : 滝沢克己を中心に,"杉田, 俊介",2012-03-31,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17406/?opkey=R155258589800561&idx=21
492,神学研究科,シュライアマハーの「弁証法」 : 対話と感情、神をめぐる諸問題,"伊藤, 慶郎",2011-09-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17362/?opkey=R155258589800561&idx=22
493,神学研究科,キリスト教における倫理と性の問題 : 同性愛を中心に,"朝香, 知己",2011-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17310/?opkey=R155258589800561&idx=23
494,神学研究科,演劇的再構成によるヨブ記解釈の試み,"平野, 満義",2011-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17311/?opkey=R155258589800561&idx=24
495,神学研究科,Japanese translations of the Hebrew bible in a comparative view,"コヘン, ドロン",2011-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17312/?opkey=R155258589800561&idx=25
496,神学研究科,近代国家とイスラーム : 20世紀マレーシアのファトワーに見られる国家とウラマーの対立,"塩﨑, 悠輝",2011-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17313/?opkey=R155258589800561&idx=26
497,神学研究科,アメリカにおける福音派の歴史,"青木, 保憲",2011-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17314/?opkey=R155258589800561&idx=27
498,神学研究科,ヘブライ語旧約聖書における「会議」について : 動詞「立つ」との関連の考察に向けて,"宮田, 玲",2010-11-11,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17298/?opkey=R155258589800561&idx=28
499,神学研究科,朝鮮総督府の宗教政策に関する研究,"韓, 守信",2010-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17245/?opkey=R155258589800561&idx=29
500,神学研究科,在日朝鮮基督教会の女性史研究,"呉, 寿恵",2010-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17246/?opkey=R155258589800561&idx=30
501,神学研究科,反ユダヤ主義に関する神学的研究,"森山, 徹",2010-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17247/?opkey=R155258589800561&idx=31
502,神学研究科,滝沢克己のキリスト論的神学と非キリスト教世界,"金, 珍熙",2010-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17248/?opkey=R155258589800561&idx=32
503,神学研究科,アドルフ・フォン・ハルナック『キリスト教の本質』における「神の国」理解,"加納, 和寛",2009-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17191/?opkey=R155258589800561&idx=33
504,神学研究科,日帝下韓国キリスト教社会運動研究,"李, 到萬",2008-03-20,博士(神学),https://doors.doshisha.ac.jp/duar/repository/ir/17140/?opkey=R155258589800561&idx=34
